"STATION","NAME","DATE","TAVG"
"USW00094728","NY CITY CENTRAL PARK, NY US","1997-11","6.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1997-12","3.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","1998-01","4.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","1998-02","4.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","1998-03","7.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","1998-04","12.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","1998-05","18.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1998-06","20.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","1998-07","24.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","1998-08","24.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","1998-09","21.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","1998-10","14.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","1998-11","8.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1998-12","6.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-01","1.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-02","3.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-03","5.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-04","11.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-05","17.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-06","22.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-07","27.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-08","24.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-09","20.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-10","13.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-11","10.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-12","4.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-01","-0.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-02","2.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-03","8.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-04","10.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-05","17.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-06","21.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-07","22.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-08","22.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-09","18.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-10","13.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-11","7.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12","-0.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01","0.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02","2.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03","4.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04","12.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05","17.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06","22.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07","22.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08","25.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09","19.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10","14.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-11","11.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-12","6.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-01","4.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-02","4.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-03","6.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-04","13.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-05","15.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-06","21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-07","26.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-08","25.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-09","21.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-10","12.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-11","7.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2002-12","2.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2003-01","-2.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2003-02","-1.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2003-03","6.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2003-04","9.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2003-05","14.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2003-06","20.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2003-07","24.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2003-08","24.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2003-09","20.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2003-10","12.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2003-11","10.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2003-12","3.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-01","-4.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-02","1.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-03","6.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-04","12.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-05","18.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-06","21.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-07","23.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-08","23.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-09","20.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-10","13.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-11","9.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2004-12","3.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-01","-0.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-02","2.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-03","4.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04","12.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05","14.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06","23.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07","25.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-08","26.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-09","22.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-10","14.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-11","9.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-12","1.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-01","4.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-02","2.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-03","6.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04","13.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05","17.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06","21.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07","25.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08","24.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09","19.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10","13.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11","11.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12","6.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01","3.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02","-2.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-03","5.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04","10.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05","18.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06","21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07","23.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08","23.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09","21.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10","17.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11","7.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12","2.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2008-01","2.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2008-02","2.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2008-03","5.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2008-04","12.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2008-05","15.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2008-06","23.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2008-07","25.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2008-08","23.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2008-09","20.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2008-10","12.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2008-11","7.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2008-12","3.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-01","-2.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-02","2.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-03","5.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-04","12.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-05","16.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-06","19.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-07","22.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-08","24.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-09","19.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-10","12.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-11","10.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2009-12","2.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-01","0.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-02","0.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-03","9.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-04","14.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-05","18.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-06","23.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-07","27.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-08","25.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-09","21.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-10","14.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-11","8.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2010-12","0.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-01","-1.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-02","2.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-03","5.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-04","12.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-05","18.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-06","22.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-07","26.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-08","24.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-09","21.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-10","13.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-11","11.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2011-12","6.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01","3.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02","4.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03","10.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04","12.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05","18.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06","21.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07","26.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08","24.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09","20.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10","14.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11","6.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-12","5.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-01","1.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-02","1.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-03","4.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-04","11.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-05","17.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-06","22.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-07","26.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08","23.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09","19.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10","15.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11","7.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12","3.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01","-1.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02","-0.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03","3.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04","11.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05","17.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06","22.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07","24.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08","23.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09","21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10","15.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11","7.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-12","4.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-01","-1.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-02","-4.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-03","3.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-04","12.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-05","20.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-06","21.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-07","26.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-08","26.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-09","23.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-10","14.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-11","11.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2015-12","10.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01","1.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02","3.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03","9.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04","11.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05","17.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06","22.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07","25.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08","26.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09","22.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10","14.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11","9.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12","3.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01","3.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02","5.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03","4.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04","14.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05","16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06","22.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07","24.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08","23.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09","21.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10","17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11","8.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12","1.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01","-0.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02","5.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03","4.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04","9.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05","19.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-06","22.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-07","25.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-08","25.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-09","21.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-10","14.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-11","6.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-12","4.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-01","0.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-02","2.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-03","5.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-04","13.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-05","16.8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-06","22.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-07","26.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-08","24.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-09","21.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-10","15.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-11","6.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2019-12","3.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-01","4.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-02","4.5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-03","8.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-04","10.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05",
