país Name	país Code	serie Name	serie Code	1960 [YR1960]	1961 [YR1961]	1962 [YR1962]	1963 [YR1963]	1964 [YR1964]	1965 [YR1965]	1966 [YR1966]	1967 [YR1967]	1968 [YR1968]	1969 [YR1969]	1970 [YR1970]	1971 [YR1971]	1972 [YR1972]	1973 [YR1973]	1974 [YR1974]	1975 [YR1975]	1976 [YR1976]	1977 [YR1977]	1978 [YR1978]	1979 [YR1979]	1980 [YR1980]	1981 [YR1981]	1982 [YR1982]	1983 [YR1983]	1984 [YR1984]	1985 [YR1985]	1986 [YR1986]	1987 [YR1987]	1988 [YR1988]	1989 [YR1989]	1990 [YR1990]	1991 [YR1991]	1992 [YR1992]	1993 [YR1993]	1994 [YR1994]	1995 [YR1995]	1996 [YR1996]	1997 [YR1997]	1998 [YR1998]	1999 [YR1999]	2000 [YR2000]	2001 [YR2001]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]	2018 [YR2018]	2019 [YR2019]
Ingreso alto	HIC	Producción de energía eléctrica renovable (% de la producción total de electricidad)	EG.ELC.RNEW.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	16.5163653322022	16.1665877978853	15.9851732542866	16.4271117316691	15.6640874224072	16.0661083110443	15.9727814288716	15.8647640363084	15.1399837600415	14.8691532637434	14.7193478003446	14.0403499325967	14.2433968351205	14.0440968480323	14.1472416102583	14.2318638595943	14.5245280014309	14.4938592941083	15.2976119000021	16.3613761623025	16.4642423985327	17.7386801550108	18.6471081647728	19.8350059869145	20.5994200489933	21.1501437245975	..	..	..	..
Ingreso mediano alto	UMC	Producción de electricidad a partir de carbón  (% del total)	EG.ELC.COAL.ZS	..	..	..	..	..	..	..	..	..	..	..	23.8160280304355	22.3989015552554	20.8951388116061	20.1391778788018	20.3677127974454	18.3998972418503	18.9140471660873	19.7266785466752	18.9850635384282	18.3475467564456	17.8798849480711	18.2031105540067	18.2361705890179	18.8542431700105	20.4182142656677	21.0971247612988	21.6353112596987	21.4190851482513	21.9850228220803	31.2264222019174	32.1119373975473	33.826485832618	34.399576800933	36.618633989544	36.8367006757556	38.0189928521844	38.2538866509263	37.8213476185735	38.4217034571752	39.5301535807005	40.0187083148275	41.3372188460156	43.6629456583308	44.0696590486464	45.8842744079609	47.7664605772724	49.6926255664027	48.9977931120076	49.5311651669934	49.7447571418254	52.136310829577	50.5876055063463	51.1342469424738	49.8162062226077	48.7670841579317	..	..	..	..
Ingreso mediano alto	UMC	Producción de electricidad a partir de fuentes de gas natural (% del total)	EG.ELC.NGAS.ZS	..	..	..	..	..	..	..	..	..	..	..	5.5654554805012	5.14942611381288	5.12602125265683	4.99104272996355	5.10846386683597	4.93491416740018	4.5126140715948	4.0933889531515	4.16184931715667	4.44375426252919	4.68778793111911	5.18270523879176	4.93972416396529	4.98733563164152	4.70749635293339	4.64240674073402	4.9424541925429	5.3907218210572	5.69783419440232	24.3840081577359	23.8560233459066	22.5953409055588	21.5517126623178	19.5256293600864	18.9276153604835	19.1006800779415	19.1910027767283	19.3697339295209	20.0422252810086	20.3536178459712	20.8052255023491	20.6294951300312	20.7951726215238	20.3332139727238	19.9230335421888	19.4817057597255	19.3549708267134	19.7908257634953	19.1313321653606	19.1263237964783	17.539424101889	17.7391374441665	17.2603702132084	17.7927671405989	18.1132403857427	..	..	..	..
Ingreso mediano alto	UMC	Producción de electricidad a partir de fuentes de petróleo, gas y carbón (% del total)	EG.ELC.FOSL.ZS	..	..	..	..	..	..	..	..	..	..	..	39.4899441456019	38.765585090275	38.6941176183307	37.2646021485277	37.5237715186933	37.0032134544061	36.9377492793926	37.7993149254225	37.3202778566204	37.0772351262921	36.4908321744391	36.3320206111989	36.2611693503982	35.9123840401024	35.7252391544237	36.2202635434328	36.2245167077499	35.7596316558089	36.331412366085	69.4423619036775	69.2350954262644	68.8971702249178	67.7169529284604	67.4736040805832	66.7249054767141	67.4084242270972	67.4615542656524	67.5160986703825	68.0282801024351	68.7089747084821	69.076076463928	69.5462265784891	71.1507100639488	70.8187656001115	71.1598276948431	71.9522844843239	73.091027912063	72.5756869716156	72.2024996003041	72.2200785321133	73.3969899096362	72.102178025606	71.9341189108007	70.7775102860236	69.6155407519146	..	..	..	..
Ingreso mediano alto	UMC	Producción de electricidad a partir de fuentes hidroeléctricas (% del total)	EG.ELC.HYRO.ZS	..	..	..	..	..	..	..	..	..	..	..	16.0980455471192	16.8504210185654	16.9040835013463	18.1125713376517	17.5885507913592	17.9457117813956	18.0565297911862	17.1663435178037	17.6652811752049	18.0020935875191	18.4566262866456	18.5942189791515	18.5141022290532	18.62477166115	18.6722539425399	18.2361836600191	18.2949912065292	18.5913219231609	18.0918073748421	24.5777469582548	24.8715444333111	25.1452535253502	26.3863460277367	26.9599512298661	27.5418856593368	26.6286210148694	26.5226184930706	26.7623980083072	25.9261217405219	25.3182750818736	24.7501584840112	24.174440029662	22.4775420161365	23.2515768314493	23.0389081885075	22.3613157981824	21.3821320381018	21.7350312952943	21.8318264009871	21.6668819954275	20.2287855698962	21.1441760991636	20.6012897249707	21.0153226610923	21.0021895683679	..	..	..	..
Ingreso mediano alto	UMC	Producción de electricidad a partir de fuentes nucleares (% del total)	EG.ELC.NUCL.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.196071687035413	0.456339427285663	0.631383759238418	0.578213033587142	0.615851140787824	0.567466760032796	0.504911359635696	0.67391892264402	0.671049080868631	0.78922145137716	1.06578831969509	1.204617888032	1.08593549413492	0.989920161425118	1.17675460626321	1.11777255005427	5.05705923512419	4.98532607575304	4.85861471806026	4.79559253564135	4.55139858162388	4.6398763292424	4.88929651927925	4.93034169718147	4.7010553562089	4.97604732232589	4.99230835677258	5.17815133923981	5.20425033447083	5.31198022665655	4.89013423370194	4.65813345525393	4.47926427352654	4.23276004792504	4.2863915856611	4.20286811612782	3.9094887897185	3.88624037410528	3.87265762542447	3.81601092985401	3.97744743033765	0.114720036383648	..	..	..	..
Ingreso mediano alto	UMC	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (% del total)	EG.ELC.RNWX.ZS	..	..	..	..	..	..	..	..	..	..	..	0.275569363334321	0.247552947215064	0.265357936378454	0.290313882840621	0.294897318717238	0.283250061015304	0.291066951889499	0.282049472041482	0.310533264197388	0.279318982608577	0.272447323146828	0.296536035656517	0.329331676046909	0.29088068592794	0.291713721879819	0.351442009288652	0.38439663117126	0.366116521642521	0.352832415894174	0.386294463324861	0.434509999732572	0.514415445071572	0.501626750300615	0.511807630720981	0.601037609631297	0.575089526764647	0.595873507960302	0.59276708044709	0.620841068141096	0.594813315993205	0.617739545434931	0.623316558385734	0.640340634521545	0.62743699319495	0.690740123340815	0.703597618977825	0.79977689863474	0.985536470408084	1.29414648910526	1.66697500644748	1.96165761195711	2.37609076336152	3.08479009894919	3.58514610763645	4.30700060929961	..	..	..	..
Ingreso mediano alto	UMC	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (kilovatio-hora)	EG.ELC.RNWX.KH	41000000	44000000	45000000	63000000	97000000	100000000	122000000	173000000	179000000	178000000	166000000	2161000000	2134000000	2508000000	2908000000	3277000000	3392000000	3786000000	4033000000	4855000000	4705000000	4825000000	5575000000	6561000000	6262000000	6682000000	8650000000	10112000000	10245000000	10387000000	11754000000	13575000000	16223000000	16228000000	16883000000	20630000000	20548000000	21985000000	22293000000	24184000000	24609000000	26505000000	28286000000	31578000000	33588000000	39783000000	44199000000	54489000000	70135000000	94730000000	133601000000	169526000000	214434000000	294557000000	353679000000	434642000000	..	..	..	..
Ingreso mediano alto	UMC	Producción de electricidad a partir del petróleo (% del total)	EG.ELC.PETR.ZS	..	..	..	..	..	..	..	..	..	..	..	10.1084606346652	11.2172574212067	12.6729575540678	12.1343815397624	12.0475948544119	13.6684020451557	13.5110880417106	13.9792474255958	14.1733650010355	14.2859341073173	13.9231592952488	12.9462048184004	13.0852745974151	12.0708052384504	10.5995285358227	10.4807320414	9.64675125550827	8.94982468650037	8.64855534960241	13.8319315440242	13.2671346828105	12.475343486741	11.7656634652097	11.3293407309528	10.960589440475	10.2887512969713	10.0166648379978	10.3250171222881	9.56435136425138	8.82520328181035	8.2521426467514	7.57951260244226	6.69259178409416	6.41589257874136	5.35251974469337	4.70411814732599	4.04343151894691	3.78706809611264	3.54000226795009	3.34899759380959	3.72125497817024	3.77543507509321	3.53950175511854	3.16853692281702	2.73521620824017	..	..	..	..
Ingreso mediano alto	UMC	Producción de energía eléctrica renovable (% de la producción total de electricidad)	EG.ELC.RNEW.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	25.0481273299497	25.3795636467819	25.7333015602894	26.9633268268689	27.5460637833948	28.2187950996882	27.2763291835453	27.1910048710335	27.4276375636104	26.6176201229986	25.9573125505594	25.4125512365388	24.8415061423726	23.1572238903903	23.9187470680626	23.7574348907667	23.0935885686109	22.2121260338461	22.7508807585885	23.1533495136954	23.3623764024104	22.2188441283238	23.548251047181	23.7135311404798	24.6315493529237	25.3412417284941	..	..	..	..
Ingreso mediano y bajo	LMY	Producción de electricidad a partir de carbón  (% del total)	EG.ELC.COAL.ZS	..	..	..	..	..	..	..	..	..	..	..	22.172341229276	21.1663640917404	19.867881598068	19.3918444540537	19.5644704713059	18.2292370726541	18.5050063928869	18.9127198572049	18.2773933555182	17.8190289355866	17.6016024498349	18.0413567228389	18.1189525282199	18.7568391142122	20.4285717522568	21.1921655136812	22.0322192031862	21.7688028895979	22.3292455092669	32.0944231833648	32.9997957460835	34.5246423922472	34.9925359500131	36.5707559406788	36.9241102795723	37.7083015862666	37.9320493566092	37.4769438154566	38.1578057268101	39.2267446049423	39.7138409542116	40.7140954715838	42.2792015930999	42.3742197999418	43.7836836867409	45.5224945441885	47.0825282202468	46.8023925521595	47.141077873321	47.3905307580168	49.4756449724977	48.9201329626954	49.6153414043782	48.8676338474994	48.353830604408	..	..	..	..
Ingreso mediano y bajo	LMY	Producción de electricidad a partir de fuentes de gas natural (% del total)	EG.ELC.NGAS.ZS	..	..	..	..	..	..	..	..	..	..	..	4.66181809081769	4.3498553617073	4.34896063239933	4.28020293526292	4.37723827287017	4.21058339787632	3.96521875280184	3.64069139812232	3.79320041147157	4.23823142538384	4.47612536207879	4.91777423650464	4.7777991996699	4.84428448059413	4.70597163930358	4.62768850115482	4.98731426158037	5.30399590452207	5.63160580374764	22.4530493942864	21.9915991116094	21.1373609317146	20.4173467657751	19.1435365860977	18.9121788938384	19.1367537843166	19.3020987828022	19.4751993524469	20.2192966079163	20.2218767212158	20.7468585032243	20.9417959169805	21.4541797231733	21.2178068222473	20.7494299101651	20.1075132282649	20.077714280025	20.2416917030119	20.1297349898142	20.1656118595397	18.7180896113595	18.4828348880934	17.7670266121322	18.1028248461064	18.3735998235882	..	..	..	..
Ingreso mediano y bajo	LMY	Producción de electricidad a partir de fuentes de petróleo, gas y carbón (% del total)	EG.ELC.FOSL.ZS	..	..	..	..	..	..	..	..	..	..	..	36.9864120533997	36.6496395376626	36.4374882918978	35.2762024976004	35.4425032084657	35.0457698931257	35.0475627247618	35.5382442988995	35.3438813837003	35.3532696539659	35.0240177984986	35.2839150311011	35.4815170314028	35.3359532532525	35.557937243746	36.0340898993759	36.6728321424183	36.1365534452845	36.6432686292274	68.4266276269375	68.3041963808104	68.1595338355895	67.2083646466427	66.8678184866229	66.7879351091902	67.2882209790019	67.5876303547171	67.5162444822166	68.1351092758177	68.8373361706616	69.1224281006979	69.7901208396432	70.9092145433819	70.5884714297133	70.7274941595793	71.3184846257056	72.3321218478236	72.1142579585418	72.0124500607246	71.8858051308364	72.7242731794056	71.8711665691371	71.6144726269568	70.8600980640156	70.2470872148659	..	..	..	..
Ingreso mediano y bajo	LMY	Producción de electricidad a partir de fuentes hidroeléctricas (% del total)	EG.ELC.HYRO.ZS	..	..	..	..	..	..	..	..	..	..	..	18.6866146497217	19.0608202260515	19.1502111993821	20.1577424411631	19.7569092470438	19.9841376552959	20.1046480690015	19.5854880927514	19.7827691816085	19.7897652545625	19.9687929868212	19.7128544745868	19.3163077754587	19.262586967297	19.0155800748154	18.6134609862692	18.0548153918546	18.4627433925087	18.0588334037039	24.0428458033373	24.3114175026199	24.4130229851783	25.4346412518286	26.1783188918356	26.1213163646178	25.2744277579408	24.9726339721595	25.325759791015	24.5442958874718	23.7319177287087	23.3168417531982	22.6072968619221	21.4818093171394	22.1432933530148	22.1461695861858	21.6383103048713	20.7772547994483	20.93072102601	20.818140456684	20.7625822236504	19.6818123215851	20.2075071298825	19.9458943297424	20.0505000813542	19.7138048044259	..	..	..	..
Ingreso mediano y bajo	LMY	Producción de electricidad a partir de fuentes nucleares (% del total)	EG.ELC.NUCL.ZS	..	..	..	..	..	..	..	..	..	..	..	0.125701033746991	0.109684063078295	0.219570546906732	0.354640570404025	0.574479221925923	0.731320614188377	0.605609551126234	0.639305799363904	0.590485074886684	0.533943109094183	0.662457256557449	0.611549734099958	0.757826172874969	0.981870459166106	1.10675943404829	1.0055097868859	0.920108257298175	1.06112568111399	0.96434789123527	5.82811984974521	5.700080484202	5.60328803726331	5.53451163815837	5.16719744825118	5.24686305747312	5.59517213966517	5.57487149552904	5.29456354271849	5.37764379259341	5.50390615314453	5.60156815146045	5.56630131803165	5.58288560082115	5.25794629624422	5.02360779015456	4.8280289839776	4.58060635548422	4.51895683519046	4.3839718825483	4.2176738437222	4.20413525352764	4.14091818341983	4.00513339667141	4.13449585564464	0.0892904385990158	..	..	..	..
Ingreso mediano y bajo	LMY	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (% del total)	EG.ELC.RNWX.ZS	..	..	..	..	..	..	..	..	..	..	..	0.226242432454978	0.204826342531012	0.218432032959808	0.237116561978928	0.251810393710965	0.264473908536478	0.267881726256934	0.262663880131642	0.308566430950908	0.348724053523799	0.393939728297071	0.440888530386482	0.493556790437829	0.468797090458747	0.464508827199817	0.491724907278538	0.497029788238403	0.484363060902339	0.478335655642936	0.501221215137061	0.530041311109888	0.589213063201422	0.575143786639272	0.612414706628356	0.682530230715211	0.675586337521851	0.705355653315139	0.729033372571609	0.796139360683214	0.837169601806798	0.865072187883574	0.869987754617315	0.88908525839758	0.897029114437909	0.953257465785045	1.0068885084157	1.10254202781216	1.30118374591866	1.6124672812246	1.90282168700038	2.17985783903696	2.57694360084809	3.17846068934786	3.64094116042917	4.25451933323541	..	..	..	..
Ingreso mediano y bajo	LMY	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (kilovatio-hora)	EG.ELC.RNWX.KH	41000000	44000000	45000000	63000000	97000000	100000000	122000000	173000000	179000000	178000000	166000000	2329000000	2310000000	2686000000	3095000000	3639000000	4131000000	4518000000	4851000000	6195000000	7516000000	8983000000	10685000000	12698000000	13055000000	13817000000	15737000000	17058000000	17802000000	18631000000	20338000000	22019000000	24636000000	24554000000	26684000000	30992000000	31839000000	34389000000	36385000000	41386000000	46055000000	49436000000	52404000000	57793000000	62886000000	71509000000	81897000000	96509000000	118465000000	151574000000	194974000000	240403000000	296874000000	386407000000	459652000000	551622000000	..	..	..	..
Ingreso mediano y bajo	LMY	Producción de electricidad a partir del petróleo (% del total)	EG.ELC.PETR.ZS	..	..	..	..	..	..	..	..	..	..	..	10.152252733306	11.1334200842149	12.2206460614304	11.6041551082838	11.5007944642896	12.6059494225953	12.5773375790731	12.9848330435723	13.2732876167105	13.2960092929955	12.9462899865848	12.3247840717576	12.584765303513	11.7348296584461	10.4233938521856	10.2142358845398	9.6532986776517	9.06375465116452	8.68241731621283	13.8791550492863	13.3128015231175	12.4975305116277	11.7984819308545	11.1535259598464	10.9516459357794	10.4431656084187	10.3534822153057	10.5641013143131	9.75800694109126	9.38871484450351	8.66172864326205	8.13422945107886	7.17583322710869	6.99644480752414	6.19438056267323	5.68847685325219	5.17187934755176	5.07017370337032	4.74163719758948	4.32966251327983	4.53053859554839	4.46819871834838	4.23210461044646	3.88963937040976	3.51965678686971	..	..	..	..
Ingreso mediano y bajo	LMY	Producción de energía eléctrica renovable (% de la producción total de electricidad)	EG.ELC.RNEW.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	24.898151935185	25.1892552126953	25.3455403707732	26.3653805384387	27.1634747958069	27.1701820872546	26.3160362848121	26.0350819515771	26.4256975531167	25.7255807249092	24.9382554540944	24.5443180874804	23.8313788373294	22.7076325927872	23.3763079107588	23.4259450568225	22.973618934902	22.2190111293244	22.5740776726003	22.769704549881	22.9961279206369	22.1791283780043	23.1132111944577	23.4593007732034	24.0299346824123	24.3553558914868	..	..	..	..
inicial del dividendo demográfico	EAR	Producción de electricidad a partir de carbón  (% del total)	EG.ELC.COAL.ZS	..	..	..	..	..	..	..	..	..	..	..	31.4263971992709	31.3040927911971	30.3133856984891	30.8066267924877	30.3555060375132	30.3990982251271	28.9237579062887	27.7993919414088	27.1895521557918	27.4746332255846	28.591839026884	29.3963218440265	29.7253982404164	30.4361621782361	31.904500641636	32.231744146766	32.7259231185219	31.358127714849	32.2570895042443	32.0718119148109	32.4149365568314	32.4034246739152	33.0380186679313	32.8099870802803	33.3078210727288	34.0238717364636	33.8041537163311	32.9024574556995	33.0186699094949	33.260770151728	33.7319807588987	33.6320061297099	33.0349146948126	32.5807140716667	32.3292271362983	32.3975756366151	32.4219224307659	32.0299665809405	32.0765632812732	32.2648491053045	32.8800976617736	34.4589029869695	34.7626880776997	35.9513011897219	36.5284299384794	..	..	..	..
inicial del dividendo demográfico	EAR	Producción de electricidad a partir de fuentes de gas natural (% del total)	EG.ELC.NGAS.ZS	..	..	..	..	..	..	..	..	..	..	..	8.10406464754822	7.82148582854487	7.88411763023562	7.82785854594146	7.78358872657843	7.57361373556859	8.38099399823984	8.29980237859766	9.63079966258151	11.3732317400922	10.8124981073028	11.8951650277223	11.5841016175134	12.283643780884	12.3335124150345	12.4573623872556	13.0147626195622	13.7373800175426	14.9127136219531	20.566469337811	20.9108616180924	20.7151389668979	21.2543887472838	22.0218456879429	22.6065906091481	22.5916126197474	22.7953768045518	23.8101804126228	25.3778759400888	25.7109139497338	27.3245247314654	28.9005404479601	30.9333797483494	31.5038003570895	31.4598889433744	31.2105731885311	32.4951975735431	33.1024779491946	33.9300761981923	33.9820134431104	32.3539522258954	31.3454765649913	31.0116891050754	31.7749875060119	32.5891297553649	..	..	..	..
inicial del dividendo demográfico	EAR	Producción de electricidad a partir de fuentes de petróleo, gas y carbón (% del total)	EG.ELC.FOSL.ZS	..	..	..	..	..	..	..	..	..	..	..	64.7678426053255	65.3650285569684	64.871290335916	64.2402851601486	63.6448639793631	62.7091714225224	62.9893204564478	61.9949975219026	62.9038268274474	63.8717378818064	63.6361891834201	65.4498983617799	66.5007248815444	65.9005333273604	66.4577584335175	66.0667580106679	67.0633815533775	65.8317010736296	67.2178318640357	70.1535644605532	70.6783175902155	70.7530828765801	70.7895694775954	71.084672121232	71.7185690811314	72.3352432198527	73.0052170262746	73.3909629424619	74.4099054496116	75.4563764253521	76.72651526177	77.3624511625904	77.7410930152842	77.2811975662265	76.8324539250604	76.3920691557634	77.7573114732127	78.2852431156129	78.0770455220412	77.3803422019548	76.7893160474244	77.6402484676928	77.0799123192994	77.8011249549693	78.1911247341352	..	..	..	..
inicial del dividendo demográfico	EAR	Producción de electricidad a partir de fuentes hidroeléctricas (% del total)	EG.ELC.HYRO.ZS	..	..	..	..	..	..	..	..	..	..	..	26.7677854399318	26.2300622767	26.2974753633715	26.6336058616192	26.7770642074721	27.6206618759057	27.8878075979665	28.689676782216	27.7809887786028	26.7700458042233	26.9114991470399	25.3055986278259	23.7876056799201	23.7880873702176	22.9681229653488	23.0659008828931	22.4137616882451	23.3791463776499	22.2155781793529	24.6007133518655	24.0562005050104	23.7539460929923	23.8361082231284	23.4830299148371	22.5547059275903	22.0208839233017	21.2997847234713	20.7776792522343	19.9473497731933	18.9337321927687	17.9782450739951	17.5104948372497	17.3497761593976	17.8892606324279	18.3406678838706	18.7086164172246	17.3249794440879	16.7413560552756	15.7848752173254	16.1682399480285	16.3502405037692	15.3794910727336	15.7930185056518	14.6787959264835	14.0032796053453	..	..	..	..
inicial del dividendo demográfico	EAR	Producción de electricidad a partir de fuentes nucleares (% del total)	EG.ELC.NUCL.ZS	..	..	..	..	..	..	..	..	..	..	..	0.440467895410257	0.387084535703541	0.777384421050877	0.990085932761333	1.40824891408161	1.44479588385117	0.912833706763388	1.146040101777	1.00883764185525	0.878760642468113	0.896710478708176	0.568156002250086	0.944296061136037	1.55038834920961	1.82957804674098	2.05910736989159	1.71840983405515	1.97677823935527	1.75508565475566	1.97122031879427	2.00692755546162	1.95238688423593	1.72580083278665	1.7848977728489	2.10129981854562	2.06396877066285	2.21256188372913	2.157808541163	2.1027039764931	2.10732290040412	2.12707886554246	2.0586977111797	1.99811365524281	1.89943062175028	1.75012165549461	1.68563917217981	1.5841465002257	1.45758510055919	1.60358610419662	1.56926664439427	1.82991041297119	1.71388968790339	1.8980961666594	1.78402603348655	0.264383022428893	..	..	..	..
inicial del dividendo demográfico	EAR	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (% del total)	EG.ELC.RNWX.ZS	..	..	..	..	..	..	..	..	..	..	..	0.211043350196568	0.204963921492174	0.240989170525772	0.323162336334961	0.35696218994727	0.412510108584799	0.397177529686426	0.356424884968462	0.493486042958621	0.666594962366323	0.823020557959149	0.943766375271369	1.0347927445267	1.02841032033958	1.01195992151997	1.07565310367471	1.07186629144956	1.07979367649247	1.07892366898303	1.08774043407113	1.15725502504975	1.17513937335697	1.12523470348778	1.14452710700929	1.1548660405994	1.10416594257421	1.09993984884968	1.14464068363445	1.24335100594276	1.38793791736509	1.42435405367576	1.42061093265862	1.44869301398998	1.50252169081679	1.57119513596876	1.6432547112845	1.7624191666558	1.85121394537957	2.07896142558673	2.18930368492398	2.37566559620325	2.66786931971356	2.8949732654947	3.21480104815145	3.56678434465376	..	..	..	..
inicial del dividendo demográfico	EAR	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (kilovatio-hora)	EG.ELC.RNWX.KH	41000000	44000000	45000000	63000000	97000000	100000000	122000000	173000000	179000000	178000000	166000000	620000000	655000000	837000000	1208000000	1457000000	1837000000	1884000000	1834000000	2776000000	4053000000	5495000000	6769000000	7867000000	8600000000	9076000000	10430000000	11333000000	12215000000	13011000000	13851000000	15599000000	16610000000	16842000000	18166000000	19387000000	19542000000	20642000000	22558000000	25777000000	30499000000	32323000000	33598000000	36448000000	39737000000	43792000000	48424000000	54502000000	59290000000	68709000000	76501000000	88074000000	103336000000	115880000000	134953000000	156185000000	..	..	..	..
inicial del dividendo demográfico	EAR	Producción de electricidad a partir del petróleo (% del total)	EG.ELC.PETR.ZS	..	..	..	..	..	..	..	..	..	..	..	25.2373807585064	26.2394499372264	26.6737870071913	25.6057998217195	25.5057692152715	24.7364594618267	25.6845685519193	25.8958032018962	26.0834750090741	25.0238729161297	24.2318520492333	24.1584114900311	25.1912250236146	23.1807273682404	22.2197453768471	21.3776514766462	21.3226958152933	20.736193341238	20.0480287378382	17.5152832079312	17.3525194152918	17.6345192357671	16.4971620623803	16.2528393530088	15.8041573992545	15.7197588636416	16.4056865053916	16.6783250741396	16.0133596000279	16.4846923238903	15.6700097714059	14.8299045849204	13.7727985721222	13.1966831374704	13.0433378453877	12.7839203306172	12.8401914689036	13.1527985854778	12.0704060425757	11.1334796535399	11.5552661597554	11.835868915732	11.3055351365244	10.0748362592354	9.07356504029089	..	..	..	..
inicial del dividendo demográfico	EAR	Producción de energía eléctrica renovable (% de la producción total de electricidad)	EG.ELC.RNEW.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	26.028588929433	25.5193409361878	25.221915184364	25.2598086790748	24.9537128595291	24.0154400656561	23.4452833969231	22.689281831132	22.2382684687296	21.5504862170446	20.6882721200641	19.7569166953488	19.2713202355444	19.1210245866183	19.7071516548251	20.2371899436326	20.7274325395761	19.5035719697194	19.0164226410079	18.269336224239	18.7564025627965	19.105243979483	18.4072087708038	19.0664207626243	18.2713436020664	18.1048615435489	..	..	..	..
mezcla de la AIF	IDB	Producción de electricidad a partir de carbón  (% del total)	EG.ELC.COAL.ZS	..	..	..	..	..	..	..	..	..	..	..	3.78230156330119	2.31424248412276	4.26667933768202	1.85269923475822	1.89470466539481	1.69496664046784	1.07613555566087	1.27952464944179	1.0742795581668	0.838516464968938	0.620868030670411	0.685595412468356	0.888098803943371	1.26288878044853	4.72378344765936	5.52947349049917	7.20762010393266	6.63197084744216	6.21728489800887	11.6788051613833	11.7122946126533	9.49161155191273	10.113904461456	10.5192149946035	7.98158511612567	7.43348213065265	6.80752659779647	6.4840295947347	5.97319679890801	5.62392198052676	6.10503232506649	5.6868298885757	4.83382085692059	4.91696011544645	4.88607039794331	3.92353785320007	3.83689049521484	3.90227750771461	3.84758644136959	4.26971034384746	4.79223018495849	4.72535725446554	4.94538249073985	4.92592733009318	4.90670108509298	..	..	..	..
mezcla de la AIF	IDB	Producción de electricidad a partir de fuentes de gas natural (% del total)	EG.ELC.NGAS.ZS	..	..	..	..	..	..	..	..	..	..	..	10.4348603413061	10.0082044170684	9.00120700936458	8.96519994479858	8.89924784674764	8.40507372992841	10.2169787763582	10.0707120075398	11.589597910988	13.6724354323532	14.34246819844	13.9709395988148	13.1060759806873	12.1861444586189	12.7195500851323	11.866259619594	12.4208570102941	12.0778905542549	12.5762001818859	47.1742602232224	43.9209362752252	43.67696553081	43.8255667546463	42.3806810455011	41.0813174255902	40.1956699986976	41.7606590177253	42.8227364762844	43.3360219095107	44.3333378561403	44.9915120199405	45.9550068620436	50.574143270279	51.2672174935338	48.4436486177963	45.5429108348026	46.2123210194174	43.0549613090893	43.0486658914564	42.3374548574304	43.6741918726149	43.5227153550349	41.5224527778874	42.1380457034975	42.0743457909113	..	..	..	..
mezcla de la AIF	IDB	Producción de electricidad a partir de fuentes de petróleo, gas y carbón (% del total)	EG.ELC.FOSL.ZS	..	..	..	..	..	..	..	..	..	..	..	16.7804237993583	15.7896829653941	16.2065586949875	13.5887914941826	14.7471516806023	13.1015830752069	14.5179158547616	13.8291024111668	14.5247879606241	17.5001216045915	18.2607427275702	19.3435848517858	18.966565377983	18.4577785716938	23.2950302242514	23.5841791077146	25.7456740050108	25.080977271586	25.4551714437655	70.1661261991115	69.1999440604977	67.399680405288	68.1841498969214	66.290253801727	66.8581294589784	68.0907758334351	68.2627779096044	68.4022717770347	70.2435166660033	71.3860808001618	70.6014935476433	68.603756191766	65.2378036358119	65.9740775848317	65.261257833371	65.5421349554883	67.5613366869526	65.7062276649237	67.5027195811356	64.298114357739	66.0551770660586	65.6538756701449	65.6852581139654	64.9666571775345	64.8014161087335	..	..	..	..
